team_name,source_page,source,table_index,row_index,scraped_at,#,Active Cap Spending,Base Salary,Cap Number,Cap Space,Dead Money,Dead Money & Cap Savings Cut (pre-June 1) Cut (post-June 1) Trade (pre-June 1) Trade (post-June 1) Restructure Extension,Effective Cap Space,Guaranteed Salary,Name,Other Bonus,Player,Prorated Bonus,Roster Bonus,Team,Workout Bonus,column_11,column_13,column_14,column_15,column_7,column_9,player_profile_url
miami-dolphins,,,2,19,2026-03-08T19:50:28.346614+00:00,,,"$1,190,000",$0,,,"$1,212,599",,$0,,$0,Tahj Washington,"$22,599",$0,,$0,,,"$22,599 $22,599 $22,599 $22,599 $0 $0","$1,190,000 $1,190,000 $1,190,000 $1,190,000 $0 $56,000",$0,,https://overthecap.com/player/tahj-washington/11849/
miami-dolphins,,,2,20,2026-03-08T19:50:28.347659+00:00,,,"$1,120,000",$0,,,"$1,188,166",,$0,,$0,Ollie Gordon II,"$68,166",$0,,$0,,,"$136,332 $68,166 $136,332 $68,166 $0 $0","$1,051,834 $1,120,000 $1,051,834 $1,120,000 $35,000 $56,000",$0,,https://overthecap.com/player/ollie-gordon-ii/12539/
miami-dolphins,,,2,21,2026-03-08T19:50:28.348369+00:00,,,"$1,120,000",$0,,,"$1,152,894",,$0,,$0,Quinn Ewers,"$32,894",$0,,$0,,,"$65,788 $32,894 $65,788 $32,894 $0 $0","$1,087,106 $1,120,000 $1,087,106 $1,120,000 $35,000 $56,000",$0,,https://overthecap.com/player/quinn-ewers/12591/
miami-dolphins,,,2,22,2026-03-08T19:50:28.349049+00:00,,,"$1,120,000",$0,,,"$1,145,418",,$0,,$0,Zeek Biggers,"$25,418",$0,,$0,,,"$50,836 $25,418 $50,836 $25,418 $0 $0","$1,094,582 $1,120,000 $1,094,582 $1,120,000 $35,000 $56,000",$0,,https://overthecap.com/player/zeek-biggers/12613/
miami-dolphins,,,2,23,2026-03-08T19:50:28.349798+00:00,,,"$1,120,000",$0,,,"$1,120,000",,$0,,$0,Donovan Edwards,$0,$0,,$0,,,$0 $0 $0 $0 $0 $0,"$1,120,000 $1,120,000 $1,120,000 $1,120,000 $0 $152,000",$0,,https://overthecap.com/player/donovan-edwards/12691/
miami-dolphins,,,2,24,2026-03-08T19:50:28.350498+00:00,,,"$1,120,000",$0,,,"$1,120,000",,$0,,$0,Omar Brown,$0,$0,,$0,,,$0 $0 $0 $0 $0 $0,"$1,120,000 $1,120,000 $1,120,000 $1,120,000 $0 $56,000",$0,,https://overthecap.com/player/omar-brown/12147/
miami-dolphins,,,2,25,2026-03-08T19:50:28.351201+00:00,,,"$1,120,000",$0,,,"$1,120,000",,$0,,$0,Miles Battle,$0,$0,,$0,,,$0 $0 $0 $0 $0 $0,"$1,120,000 $1,120,000 $1,120,000 $1,120,000 $0 $56,000",$0,,https://overthecap.com/player/miles-battle/12130/
miami-dolphins,,,2,26,2026-03-08T19:50:28.351946+00:00,,,"$1,050,000",$0,,,"$1,055,000",,$0,,$0,Jalin Conyers,"$5,000",$0,,$0,,,"$5,000 $5,000 $5,000 $5,000 $0 $0","$1,050,000 $1,050,000 $1,050,000 $1,050,000 $0 $0",$0,,https://overthecap.com/player/jalin-conyers/12668/
miami-dolphins,,,2,27,2026-03-08T19:50:28.352648+00:00,,,"$1,050,000",$0,,,"$1,050,000",,$0,,$0,Zack Kuntz,$0,$0,,$0,,,$0 $0 $0 $0 $0 $0,"$1,050,000 $1,050,000 $1,050,000 $1,050,000 $0 $96,000",$0,,https://overthecap.com/player/zack-kuntz/11044/
miami-dolphins,,,2,28,2026-03-08T19:50:28.353556+00:00,,,"$1,050,000",$0,,,"$1,050,000",,$0,,$0,Keith Cooper,$0,$0,,$0,,,$0 $0 $0 $0 $0 $0,"$1,050,000 $1,050,000 $1,050,000 $1,050,000 $0 $96,000",$0,,https://overthecap.com/player/keith-cooper/12925/
miami-dolphins,,,2,29,2026-03-08T19:50:28.354421+00:00,,,"$1,050,000",$0,,,"$1,050,000",,$0,,$0,Alex Huntley,$0,$0,,$0,,,$0 $0 $0 $0 $0 $0,"$1,050,000 $1,050,000 $1,050,000 $1,050,000 $0 $96,000",$0,,https://overthecap.com/player/alex-huntley/12738/
miami-dolphins,,,2,30,2026-03-08T19:50:28.355393+00:00,,,"$1,050,000",$0,,,"$1,050,000",,$0,,$0,Josh Priebe,$0,$0,,$0,,,$0 $0 $0 $0 $0 $0,"$1,050,000 $1,050,000 $1,050,000 $1,050,000 $0 $96,000",$0,,https://overthecap.com/player/josh-priebe/12828/
miami-dolphins,,,2,31,2026-03-08T19:50:28.356132+00:00,,,"$1,050,000",$0,,,"$1,050,000",,$0,,$0,K.C. Ossai,$0,$0,,$0,,,$0 $0 $0 $0 $0 $0,"$1,050,000 $1,050,000 $1,050,000 $1,050,000 $0 $96,000",$0,,https://overthecap.com/player/k-c-ossai/12989/
miami-dolphins,,,2,32,2026-03-08T19:50:28.356885+00:00,,,"$1,050,000",$0,,,"$1,050,000",,$0,,$0,Derrick Mclendon II,$0,$0,,$0,,,$0 $0 $0 $0 $0 $0,"$1,050,000 $1,050,000 $1,050,000 $1,050,000 $0 $96,000",$0,,https://overthecap.com/player/derrick-mclendon-ii/11964/
miami-dolphins,,,2,33,2026-03-08T19:50:28.357810+00:00,,,"$1,050,000",$0,,,"$1,050,000",,$0,,$0,A.J. Henning,$0,$0,,$0,,,$0 $0 $0 $0 $0 $0,"$1,050,000 $1,050,000 $1,050,000 $1,050,000 $0 $96,000",$0,,https://overthecap.com/player/a-j-henning/12723/
miami-dolphins,,,2,34,2026-03-08T19:50:28.358786+00:00,,,"$1,050,000",$0,,,"$1,050,000",,$0,,$0,Braeden Daniels,$0,$0,,$0,,,$0 $0 $0 $0 $0 $0,"$1,050,000 $1,050,000 $1,050,000 $1,050,000 $0 $0",$0,,https://overthecap.com/player/braeden-daniels/10942/
miami-dolphins,,,2,35,2026-03-08T19:50:28.359512+00:00,,,"$1,050,000",$0,,,"$1,050,000",,$0,,$0,Seth Coleman,$0,$0,,$0,,,$0 $0 $0 $0 $0 $0,"$1,050,000 $1,050,000 $1,050,000 $1,050,000 $0 $96,000",$0,,https://overthecap.com/player/seth-coleman/12665/
miami-dolphins,,,3,2,2026-03-08T19:50:28.360744+00:00,,,"$41,400,000",$0,,,"$65,800,000",,$0,,"$750,000",Tua Tagovailoa,"$8,400,000","$8,000,000",,"$7,000,000",,,"$18,400,000 $13,400,000 $18,400,000 $13,400,000 $0 $0","$47,400,000 $52,400,000 $47,400,000 $52,400,000 $31,563,333 $37,876,000","$250,000",,https://overthecap.com/player/tua-tagovailoa/8745/
miami-dolphins,,,3,3,2026-03-08T19:50:28.361469+00:00,,,Void,$0,,,"$4,611,250",,$0,,$0,Bradley Chubb,"$4,611,250",$0,,$0,,,"$4,611,250 $4,611,250 $4,611,250 $4,611,250 $0 $0","$0 $0 $0 $0 $0 ($1,112,000)",$0,,https://overthecap.com/player/bradley-chubb/6890/
miami-dolphins,,,3,4,2026-03-08T19:50:28.362313+00:00,,,Void,$0,,,$0,,$0,,$0,Minkah Fitzpatrick,"$3,249,000",$0,,$0,,,"$6,498,000 $3,249,000 $6,498,000 $3,249,000 $0 $0","($6,498,000) ($3,249,000) ($6,498,000) ($3,249,000) ($695,000) ($1,112,000)",$0,,https://overthecap.com/player/minkah-fitzpatrick/6896/
miami-dolphins,,,3,5,2026-03-08T19:50:28.363069+00:00,,,Void,$0,,,$0,,$0,,$0,Austin Jackson,"$1,942,000","$1,332,114",,$0,,,"$5,216,114 $3,274,114 $5,216,114 $3,274,114 $0 $0","($5,216,114) ($3,274,114) ($5,216,114) ($3,274,114) ($652,500) ($1,044,000)",$0,,https://overthecap.com/player/austin-jackson/8758/
miami-dolphins,,,3,6,2026-03-08T19:50:28.363738+00:00,,,"$25,764,546",$0,,,"$37,208,456",,$0,,"$510,000",Jaylen Waddle,"$3,774,710","$6,059,200",,"$1,000,000",,,"$9,726,710 $6,750,710 $9,726,710 $6,750,710 $0 $0","$27,481,746 $30,457,746 $27,481,746 $30,457,746 $17,039,697 $20,447,637","$100,000",,https://overthecap.com/player/jaylen-waddle/9470/
miami-dolphins,,,3,7,2026-03-08T19:50:28.364381+00:00,,,"$15,465,000",$0,,,"$23,440,000",,$0,,"$510,000",Zach Sieler,"$4,602,000","$2,982,000",,$0,,,"$7,802,000 $4,602,000 $7,802,000 $4,602,000 $0 $0","$15,638,000 $18,838,000 $15,638,000 $18,838,000 $9,400,000 $11,280,000","$25,000",,https://overthecap.com/player/zach-sieler/7123/
miami-dolphins,,,3,8,2026-03-08T19:50:28.365030+00:00,,,Void,$0,,,$0,,$0,,$0,Jordyn Brooks,"$2,487,166",$0,,$0,,,"$3,299,335 $2,487,166 $3,299,335 $2,487,166 $0 $0","($3,299,335) ($2,487,166) ($3,299,335) ($2,487,166) ($652,500) ($1,044,000)",$0,,https://overthecap.com/player/jordyn-brooks/8767/
miami-dolphins,,,3,9,2026-03-08T19:50:28.365684+00:00,,,Void,$0,,,$0,,$0,,$0,Aaron Brewer,"$2,177,000",$0,,$0,,,"$3,236,000 $2,177,000 $3,236,000 $2,177,000 $0 $0","($3,236,000) ($2,177,000) ($3,236,000) ($2,177,000) ($652,500) ($1,044,000)",$0,,https://overthecap.com/player/aaron-brewer/9293/
miami-dolphins,,,3,10,2026-03-08T19:50:28.366344+00:00,,,"$1,235,000","$3,834,042",,,"$6,986,099",,$0,,$0,Kenneth Grant,"$3,152,057",$0,,"$2,599,042",,,"$6,986,099 $6,986,099 $3,152,057 $3,152,057 $0 $0","$0 $0 $3,834,042 $3,834,042 $0 $2,191,234",$0,,https://overthecap.com/player/kenneth-grant/12373/
miami-dolphins,,,3,11,2026-03-08T19:50:28.367022+00:00,,,"$2,383,974","$2,383,974",,,"$3,602,605",,$0,,$0,Jonah Savaiinaea,"$1,218,631",$0,,$0,,,"$3,602,605 $3,602,605 $1,218,631 $1,218,631 $0 $0","$0 $0 $2,383,974 $2,383,974 $0 $1,031,179",$0,,https://overthecap.com/player/jonah-savaiinaea/12397/
miami-dolphins,,,3,12,2026-03-08T19:50:28.367694+00:00,,,"$1,235,000",$0,,,"$1,349,576",,$0,,$0,Jordan Phillips,"$114,576",$0,,$0,,,"$114,576 $114,576 $114,576 $114,576 $0 $0","$1,235,000 $1,235,000 $1,235,000 $1,235,000 $0 $112,000",$0,,https://overthecap.com/player/jordan-phillips/12503/
miami-dolphins,,,3,13,2026-03-08T19:50:28.368367+00:00,,,"$1,235,000",$0,,,"$1,341,323",,$0,,$0,Jason Marshall Jr.,"$106,323",$0,,$0,,,"$106,323 $106,323 $106,323 $106,323 $0 $0","$1,235,000 $1,235,000 $1,235,000 $1,235,000 $0 $112,000",$0,,https://overthecap.com/player/jason-marshall-jr/12510/
miami-dolphins,,,3,14,2026-03-08T19:50:28.369135+00:00,,,"$1,235,000",$0,,,"$1,338,696",,$0,,$0,Dante Trader Jr.,"$103,696",$0,,$0,,,"$103,696 $103,696 $103,696 $103,696 $0 $0","$1,235,000 $1,235,000 $1,235,000 $1,235,000 $0 $112,000",$0,,https://overthecap.com/player/dante-trader-jr/12515/
miami-dolphins,,,3,15,2026-03-08T19:50:28.370078+00:00,,,"$1,235,000",$0,,,"$1,303,166",,$0,,$0,Ollie Gordon II,"$68,166",$0,,$0,,,"$68,166 $68,166 $68,166 $68,166 $0 $0","$1,235,000 $1,235,000 $1,235,000 $1,235,000 $0 $112,000",$0,,https://overthecap.com/player/ollie-gordon-ii/12539/
miami-dolphins,,,3,16,2026-03-08T19:50:28.371465+00:00,,,"$1,235,000",$0,,,"$1,267,894",,$0,,$0,Quinn Ewers,"$32,894",$0,,$0,,,"$32,894 $32,894 $32,894 $32,894 $0 $0","$1,235,000 $1,235,000 $1,235,000 $1,235,000 $0 $112,000",$0,,https://overthecap.com/player/quinn-ewers/12591/
miami-dolphins,,,3,17,2026-03-08T19:50:28.372303+00:00,,,"$1,235,000",$0,,,"$1,260,418",,$0,,$0,Zeek Biggers,"$25,418",$0,,$0,,,"$25,418 $25,418 $25,418 $25,418 $0 $0","$1,235,000 $1,235,000 $1,235,000 $1,235,000 $0 $112,000",$0,,https://overthecap.com/player/zeek-biggers/12613/
miami-dolphins,,,4,2,2026-03-08T19:50:28.373571+00:00,,,Void,$0,,,"$11,000,000",,$0,,$0,Tua Tagovailoa,$0,"$8,000,000",,$0,,,"$5,000,000 $5,000,000 $5,000,000 $5,000,000 $0 $0","$6,000,000 $6,000,000 $6,000,000 $6,000,000 ($675,000) ($1,080,000)",$0,,https://overthecap.com/player/tua-tagovailoa/8745/
miami-dolphins,,,4,3,2026-03-08T19:50:28.374286+00:00,,,Void,$0,,,$0,,$0,,$0,Minkah Fitzpatrick,"$3,249,000",$0,,$0,,,"$3,249,000 $3,249,000 $3,249,000 $3,249,000 $0 $0","($3,249,000) ($3,249,000) ($3,249,000) ($3,249,000) $0 ($1,148,000)",$0,,https://overthecap.com/player/minkah-fitzpatrick/6896/
miami-dolphins,,,4,4,2026-03-08T19:50:28.375028+00:00,,,Void,$0,,,$0,,$0,,$0,Austin Jackson,"$1,942,000",$0,,$0,,,"$1,942,000 $1,942,000 $1,942,000 $1,942,000 $0 $0","($1,942,000) ($1,942,000) ($1,942,000) ($1,942,000) $0 ($1,080,000)",$0,,https://overthecap.com/player/austin-jackson/8758/
miami-dolphins,,,4,5,2026-03-08T19:50:28.375765+00:00,,,Void,$0,,,"$9,142,400",,$0,,$0,Jaylen Waddle,$0,"$6,059,200",,$0,,,"$2,976,000 $2,976,000 $2,976,000 $2,976,000 $0 $0","$6,166,400 $6,166,400 $6,166,400 $6,166,400 ($675,000) ($1,080,000)",$0,,https://overthecap.com/player/jaylen-waddle/9470/
miami-dolphins,,,4,6,2026-03-08T19:50:28.376401+00:00,,,"$16,215,000",$0,,,"$22,788,000",,$0,,"$510,000",Zach Sieler,"$3,200,000","$2,982,000",,$0,,,"$3,200,000 $3,200,000 $3,200,000 $3,200,000 $0 $0","$19,588,000 $19,588,000 $19,588,000 $19,588,000 $7,402,500 $11,844,000","$25,000",,https://overthecap.com/player/zach-sieler/7123/
miami-dolphins,,,4,7,2026-03-08T19:50:28.377040+00:00,,,Void,$0,,,$0,,$0,,$0,Jordyn Brooks,"$812,169",$0,,$0,,,"$812,169 $812,169 $812,169 $812,169 $0 $0","($812,169) ($812,169) ($812,169) ($812,169) $0 ($1,080,000)",$0,,https://overthecap.com/player/jordyn-brooks/8767/
miami-dolphins,,,4,8,2026-03-08T19:50:28.377843+00:00,,,Void,$0,,,$0,,$0,,$0,Aaron Brewer,"$1,059,000",$0,,$0,,,"$1,059,000 $1,059,000 $1,059,000 $1,059,000 $0 $0","($1,059,000) ($1,059,000) ($1,059,000) ($1,059,000) $0 ($1,080,000)",$0,,https://overthecap.com/player/aaron-brewer/9293/
miami-dolphins,,,5,2,2026-03-08T19:50:28.378864+00:00,,,Void,$0,,,$0,,$0,,$0,Tua Tagovailoa,$0,"$3,000,000",,$0,,,$0 $0 $0 $0 $0 $0,"$0 $0 $0 $0 $0 ($1,116,000)",$0,,https://overthecap.com/player/tua-tagovailoa/8745/
miami-dolphins,,,5,3,2026-03-08T19:50:28.379565+00:00,,,Void,$0,,,$0,,$0,,$0,Jaylen Waddle,$0,"$3,083,200",,$0,,,$0 $0 $0 $0 $0 $0,"$0 $0 $0 $0 $0 ($1,116,000)",$0,,https://overthecap.com/player/jaylen-waddle/9470/
miami-dolphins,,,5,4,2026-03-08T19:50:28.380255+00:00,,,Void,$0,,,"$2,838,000",,$0,,$0,Zach Sieler,$0,"$2,982,000",,$0,,,$0 $0 $0 $0 $0 $0,"$2,838,000 $2,838,000 $2,838,000 $2,838,000 $0 ($1,184,000)",$0,,https://overthecap.com/player/zach-sieler/7123/
new-england-patriots,,,0,2,2026-03-08T19:50:30.107711+00:00,,,"$21,000,000","$21,000,000",,,"$28,400,000",,$0,,"$1,700,000",Milton Williams,"$6,000,000",$0,,$0,,,"$39,000,000 $27,000,000 $18,000,000 $6,000,000 $0 $0","($10,600,000) $1,400,000 $10,400,000 $22,400,000 $13,390,000 $16,068,000","$300,000",,https://overthecap.com/player/milton-williams/9537/
new-england-patriots,,,0,3,2026-03-08T19:50:30.108197+00:00,,,"$20,600,000","$1,700,000",,,"$26,500,000",,$0,,"$1,700,000",Stefon Diggs,"$4,000,000",$0,,$0,,,"$9,700,000 $5,700,000 $8,000,000 $4,000,000 $0 $0","$16,800,000 $20,800,000 $18,500,000 $22,500,000 $9,750,000 $15,600,000","$200,000",,https://overthecap.com/player/stefon-diggs/3994/
new-england-patriots,,,0,4,2026-03-08T19:50:30.108657+00:00,,,"$16,000,000",$0,,,"$25,000,000",,$0,,"$1,000,000",Michael Onwenu,"$7,500,000",$0,,$0,,,"$7,500,000 $7,500,000 $7,500,000 $7,500,000 $0 $0","$17,500,000 $17,500,000 $17,500,000 $17,500,000 $0 $12,228,000","$500,000",,https://overthecap.com/player/michael-onwenu/8922/
new-england-patriots,,,0,5,2026-03-08T19:50:30.109124+00:00,,,"$13,000,000","$13,000,000",,,"$22,000,000",,"$2,000,000",,"$1,275,000",Carlton Davis,"$5,500,000",$0,,$0,,,"$24,000,000 $18,500,000 $11,000,000 $5,500,000 $0 $0","($2,000,000) $3,500,000 $11,000,000 $16,500,000 $6,962,500 $11,140,000","$225,000",,https://overthecap.com/player/carlton-davis/6948/
new-england-patriots,,,0,6,2026-03-08T19:50:30.109594+00:00,,,"$12,000,000","$2,000,000",,,"$17,100,000",,$0,,"$1,275,000",Christian Barmore,"$3,600,000",$0,,$0,,,"$12,800,000 $5,600,000 $10,800,000 $3,600,000 $0 $0","$4,300,000 $11,500,000 $6,300,000 $13,500,000 $7,340,000 $8,808,000","$225,000",,https://overthecap.com/player/christian-barmore/9502/
new-england-patriots,,,0,7,2026-03-08T19:50:30.110055+00:00,,,"$11,000,000","$11,000,000",,,"$16,350,000",,$0,,"$1,275,000",Harold Landry,"$4,000,000",$0,,$0,,,"$19,000,000 $15,000,000 $8,000,000 $4,000,000 $0 $0","($2,650,000) $1,350,000 $8,350,000 $12,350,000 $4,962,500 $7,940,000","$225,000",,https://overthecap.com/player/harold-landry/6926/
new-england-patriots,,,0,8,2026-03-08T19:50:30.110815+00:00,,,"$8,300,000","$8,300,000",,,"$12,320,000",,$0,,"$1,020,000",Robert Spillane,"$3,000,000",$0,,$0,,,"$14,300,000 $11,300,000 $6,000,000 $3,000,000 $0 $0","($1,980,000) $1,020,000 $6,320,000 $9,320,000 $3,632,500 $5,812,000","$180,000",,https://overthecap.com/player/robert-spillane/7595/
new-england-patriots,,,0,9,2026-03-08T19:50:30.111351+00:00,,,"$7,150,000",$0,,,"$11,750,000",,"$750,000",,"$1,000,000",Hunter Henry,"$2,500,000",$0,,$0,,,"$2,500,000 $2,500,000 $2,500,000 $2,500,000 $0 $0","$9,250,000 $9,250,000 $9,250,000 $9,250,000 $0 $5,560,000","$350,000",,https://overthecap.com/player/hunter-henry/4748/
new-england-patriots,,,0,10,2026-03-08T19:50:30.111923+00:00,,,"$6,500,000","$4,500,000",,,"$10,400,000",,"$1,500,000",,"$850,000",Morgan Moses,"$1,400,000",$0,,$0,,,"$7,300,000 $5,900,000 $2,800,000 $1,400,000 $0 $0","$3,100,000 $4,500,000 $7,600,000 $9,000,000 $3,425,000 $5,480,000","$150,000",,https://overthecap.com/player/morgan-moses/3005/
new-england-patriots,,,0,11,2026-03-08T19:50:30.112447+00:00,,,"$1,075,000","$4,125,888",,,"$9,992,663",,$0,,$0,Drake Maye,"$5,866,775",$0,,"$3,050,888",,,"$21,650,770 $15,783,995 $11,733,550 $5,866,775 $0 $0","($11,658,107) ($5,791,332) ($1,740,887) $4,125,888 $1,525,444 $2,440,710",$0,,https://overthecap.com/player/drake-maye/11611/
new-england-patriots,,,0,12,2026-03-08T19:50:30.113087+00:00,,,"$1,005,000","$2,824,641",,,"$9,923,204",,$0,,$0,Will Campbell,"$7,098,563",$0,,"$1,819,641",,,"$35,723,535 $21,526,409 $21,295,689 $7,098,563 $0 $0","($25,800,331) ($11,603,205) ($11,372,485) $2,824,641 $1,213,094 $1,455,713",$0,,https://overthecap.com/player/will-campbell/12364/
new-england-patriots,,,0,13,2026-03-08T19:50:30.113608+00:00,,,"$6,750,000","$2,250,000",,,"$8,555,000",,$0,,"$629,000",Christian Elliss,"$1,250,000",$0,,$0,,,"$3,500,000 $3,500,000 $1,250,000 $1,250,000 $0 $0","$5,055,000 $5,055,000 $7,305,000 $7,305,000 $0 $4,428,000",$0,,https://overthecap.com/player/christian-elliss/9907/
new-england-patriots,,,0,14,2026-03-08T19:50:30.114131+00:00,,,"$4,750,000","$3,250,000",,,"$7,423,529",,$0,,"$1,000,000",Rhamondre Stevenson,"$1,600,000",$0,,$0,,,"$8,050,000 $4,850,000 $4,800,000 $1,600,000 $0 $0","($626,471) $2,573,529 $2,623,529 $5,823,529 $2,523,333 $3,028,000","$250,000",,https://overthecap.com/player/rhamondre-stevenson/9584/
new-england-patriots,,,0,15,2026-03-08T19:50:30.114607+00:00,,,"$2,750,000","$3,770,000",,,"$6,702,500",,"$375,000",,"$1,020,000",Marcus Jones,"$2,557,500",$0,,$0,,,"$14,942,500 $9,827,500 $7,672,500 $2,557,500 $0 $0","($8,240,000) ($3,125,000) ($970,000) $4,145,000 $1,426,667 $1,712,000","$230,000",,https://overthecap.com/player/marcus-jones/10130/
new-england-patriots,,,0,16,2026-03-08T19:50:30.115080+00:00,,,"$3,000,000","$600,000",,,"$5,223,162",,$0,,"$750,000",Jahlani Tavai,"$1,443,750",$0,,$0,,,"$3,487,500 $2,043,750 $2,887,500 $1,443,750 $0 $0","$1,735,662 $3,179,412 $2,335,662 $3,779,412 $975,000 $1,560,000","$250,000",,https://overthecap.com/player/jahlani-tavai/7834/
new-england-patriots,,,0,17,2026-03-08T19:50:30.115568+00:00,,,"$2,900,000",$0,,,"$5,150,000",,"$600,000",,"$850,000",Mack Hollins,"$1,150,000",$0,,$0,,,"$1,150,000 $1,150,000 $1,150,000 $1,150,000 $0 $0","$4,000,000 $4,000,000 $4,000,000 $4,000,000 $0 $1,880,000","$150,000",,https://overthecap.com/player/mack-hollins/5704/
new-england-patriots,,,0,18,2026-03-08T19:50:30.116038+00:00,,,"$3,000,000",$0,,,"$4,867,647",,$0,,"$750,000",Anfernee Jennings,"$1,000,000",$0,,$0,,,"$1,000,000 $1,000,000 $1,000,000 $1,000,000 $0 $0","$3,867,647 $3,867,647 $3,867,647 $3,867,647 $0 $1,628,000","$250,000",,https://overthecap.com/player/anfernee-jennings/8827/
new-england-patriots,,,0,19,2026-03-08T19:50:30.116516+00:00,,,"$2,259,482","$2,809,482",,,"$4,805,458",,$0,,$0,Christian Gonzalez,"$1,995,976",$0,,"$550,000",,,"$4,805,458 $4,805,458 $1,995,976 $1,995,976 $0 $0","$0 $0 $2,809,482 $2,809,482 $0 $1,331,586",$0,,https://overthecap.com/player/christian-gonzalez/10841/
new-england-patriots,,,0,20,2026-03-08T19:50:30.116987+00:00,,,"$3,200,000",$0,,,"$4,750,000",,$0,,"$425,000",Joshua Dobbs,"$1,050,000",$0,,$0,,,"$1,050,000 $1,050,000 $1,050,000 $1,050,000 $0 $0","$3,700,000 $3,700,000 $3,700,000 $3,700,000 $0 $1,580,000","$75,000",,https://overthecap.com/player/joshua-dobbs/5721/
new-england-patriots,,,0,21,2026-03-08T19:50:30.117656+00:00,,,"$3,674,000",$0,,,"$3,720,816",,$0,,$0,Kayshon Boutte,"$46,816",$0,,$0,,,"$46,816 $46,816 $46,816 $46,816 $0 $0","$3,674,000 $3,674,000 $3,674,000 $3,674,000 $0 $2,023,200",$0,,https://overthecap.com/player/kayshon-boutte/11011/
new-england-patriots,,,0,22,2026-03-08T19:50:30.118126+00:00,,,"$3,674,000",$0,,,"$3,707,333",,$0,,$0,Demario Douglas,"$33,333",$0,,$0,,,"$33,333 $33,333 $33,333 $33,333 $0 $0","$3,674,000 $3,674,000 $3,674,000 $3,674,000 $0 $2,023,200",$0,,https://overthecap.com/player/demario-douglas/11034/
new-england-patriots,,,0,23,2026-03-08T19:50:30.118611+00:00,,,"$2,000,000","$500,000",,,"$2,998,529",,$0,,"$450,000",Brenden Schooler,"$475,000",$0,,$0,,,"$1,450,000 $975,000 $950,000 $475,000 $0 $0","$1,548,529 $2,023,529 $2,048,529 $2,523,529 $442,500 $708,000","$100,000",,https://overthecap.com/player/brenden-schooler/10611/
new-england-patriots,,,0,24,2026-03-08T19:50:30.119086+00:00,,,"$1,346,512","$1,346,512",,,"$2,532,559",,$0,,$0,TreVeyon Henderson,"$1,186,047",$0,,$0,,,"$9,117,213 $6,745,119 $3,558,141 $1,186,047 $0 $0","($6,584,654) ($4,212,560) ($1,025,582) $1,346,512 $227,675 $273,210",$0,,https://overthecap.com/player/treveyon-henderson/12398/
new-england-patriots,,,0,25,2026-03-08T19:50:30.119561+00:00,,,"$1,200,000","$1,200,000",,,"$1,966,666",,$0,,"$340,000",Ben Brown,"$366,666",$0,,$0,,,"$1,933,334 $1,566,666 $733,334 $366,666 $0 $0","$33,332 $400,000 $1,233,332 $1,600,000 $57,500 $92,000","$60,000",,https://overthecap.com/player/ben-brown/10505/
new-england-patriots,,,0,26,2026-03-08T19:50:30.120029+00:00,,,"$1,508,688",$0,,,"$1,770,271",,$0,,$0,Marte Mapu,"$261,583",$0,,$0,,,"$261,583 $261,583 $261,583 $261,583 $0 $0","$1,508,688 $1,508,688 $1,508,688 $1,508,688 $0 $290,950",$0,,https://overthecap.com/player/marte-mapu/10900/
new-england-patriots,,,0,27,2026-03-08T19:50:30.120501+00:00,,,"$1,344,392",$0,,,"$1,648,174",,$0,,$0,Caedan Wallace,"$303,782",$0,,$0,,,"$607,564 $303,782 $607,564 $303,782 $0 $0","$1,040,610 $1,344,392 $1,040,610 $1,344,392 $134,696 $215,514",$0,,https://overthecap.com/player/caedan-wallace/11676/
new-england-patriots,,,0,28,2026-03-08T19:50:30.120973+00:00,,,"$1,144,708",$0,,,"$1,523,539",,$0,,$0,Kyle Williams,"$378,831",$0,,$0,,,"$1,136,493 $378,831 $1,136,493 $378,831 $0 $0","$387,046 $1,144,708 $387,046 $1,144,708 $93,139 $111,766",$0,,https://overthecap.com/player/kyle-williams/12429/
new-england-patriots,,,0,29,2026-03-08T19:50:30.121448+00:00,,,"$1,122,156",$0,,,"$1,410,780",,$0,,$0,Jared Wilson,"$288,624",$0,,$0,,,"$865,872 $288,624 $865,872 $288,624 $0 $0","$544,908 $1,122,156 $544,908 $1,122,156 $78,104 $93,725",$0,,https://overthecap.com/player/jared-wilson/12455/
new-england-patriots,,,0,30,2026-03-08T19:50:30.121915+00:00,,,"$1,005,000",$0,,,"$1,271,614",,$0,,$0,Craig Woodson,"$266,614",$0,,$0,,,"$799,842 $266,614 $799,842 $266,614 $0 $0","$471,772 $1,005,000 $471,772 $1,005,000 $0 $0",$0,,https://overthecap.com/player/craig-woodson/12466/
new-england-patriots,,,0,31,2026-03-08T19:50:30.122382+00:00,,,"$1,215,000",$0,,,"$1,240,000",,$0,,$0,Chad Muma,$0,$0,,$0,,,$0 $0 $0 $0 $0 $0,"$1,240,000 $1,240,000 $1,240,000 $1,240,000 $0 $20,000","$25,000",,https://overthecap.com/player/chad-muma/10115/
new-england-patriots,,,0,32,2026-03-08T19:50:30.122856+00:00,,,"$1,145,000",$0,,,"$1,189,614",,$0,,$0,Bryce Baringer,"$44,614",$0,,$0,,,"$44,614 $44,614 $44,614 $44,614 $0 $0","$1,145,000 $1,145,000 $1,145,000 $1,145,000 $0 $0",$0,,https://overthecap.com/player/bryce-baringer/11016/
